OrderID,OrderDate,CustomerID,Region,ProductCategory,ProductName,Channel,UnitPrice,Quantity,Discount,ShippingCost,Revenue,Returned,UnitCost,ListPrice,GrossMarginPct,Supplier,Segment,AcquisitionChannel,SignupYear,LoyaltyTier,ReturnReason,RefundAmount,RestockedFlag,COGS,GrossProfit,NetContribution
ORD50598,2025-04-12,C1026,West,Accessories,Leather Belt,Online,31.30,1,0,7.37,31.30,false,26.41,52.82,0.5,Umbra,Returning,Referral,2023,Bronze,,0,,26.41,4.89,4.89
ORD50457,2025-04-07,C1045,Midwest,Footwear,Canvas Sneakers,In-Store,103.39,3,0,0.00,310.17,false,93.6,111.96,0.164,Northwind,Returning,Organic,2024,Silver,,0,,280.80,29.37,29.37
ORD50000,2025-02-20,C1167,West,Apparel,Chino Pants,In-Store,33.33,1,0.05,0.00,31.66,false,45.05,79.17,0.431,Meridian,Returning,Email,2023,Bronze,,0,,45.05,-13.39,-13.39
ORD50405,2025-04-24,C1171,West,Footwear,Sandals,In-Store,58.20,1,0,0.00,58.20,false,103.25,123.51,0.164,Acme,Returning,Referral,2023,Silver,,0,,103.25,-45.05,-45.05
ORD50573,2025-08-06,C1144,Midwest,Home,Wall Art,Online,27.49,1,0.4,0.00,16.49,false,28.69,49.47,0.42,Globex,Returning,Organic,2024,Bronze,,0,,28.69,-12.20,-12.20
ORD50315,2025-03-21,C1025,West,Accessories,Wool Scarf,Online,15.07,1,0,8.16,13.56,false,29.0,57.99,0.5,Northwind,New,Organic,2025,Bronze,,0,,29.00,-15.44,-15.44
ORD50216,2025-05-17,C1047,East,Footwear,,In-Store,140.35,1,0.05,0.00,133.33,false,,,,,New,Paid Social,2023,Bronze,,0,,,,
ORD50661,2025-08-04,C1143,East,Apparel,Chino Pants,Online,95.94,3,0.1,5.28,259.04,false,45.05,79.17,0.431,Meridian,Returning,Email,2023,Bronze,,0,,135.15,123.89,123.89
ORD50724,2025-04-12,C1160,West,Home,Wall Art,Online,43.29,2,0.15,7.11,73.59,false,28.69,49.47,0.42,Globex,New,Referral,2023,Bronze,,0,,57.38,16.21,16.21
ORD50506,2025-09-06,C1143,East,Home,Table Lamp,In-Store,30.57,1,0,0.00,27.51,false,26.19,45.15,0.42,Acme,Returning,Email,2023,Bronze,,0,,26.19,1.32,1.32
ORD50488,2025-10-20,C1002,East,Apparel,Summer Dress,Online,41.27,4,0.3,5.91,115.56,false,40.56,71.29,0.431,Globex,VIP,Referral,2023,Bronze,,0,,162.24,-46.68,-46.68
ORD50733,2025-06-10,C1063,East,Apparel,Chino Pants,Mobile App,88.53,2,0.1,0.00,159.35,false,45.05,79.17,0.431,Meridian,Returning,Email,2024,Bronze,,0,,90.10,69.25,69.25
ORD50533,2025-07-04,C1019,East,Home,Ceramic Mug,Online,34.50,3,0,7.30,103.50,false,27.46,47.34,0.42,Meridian,Returning,Organic,2024,Gold,,0,,82.38,21.12,21.12
ORD50708,2025-06-18,C1164,South,Footwear,Sandals,In-Store,99.62,1,0,0.00,99.62,false,103.25,123.51,0.164,Acme,Returning,Organic,2024,Bronze,,0,,103.25,-3.63,-3.63
ORD50632,2025-10-06,C1141,East,Apparel,Summer Dress,Mobile App,86.37,3,0.2,8.61,207.29,false,40.56,71.29,0.431,Globex,Returning,Referral,2024,Bronze,,0,,121.68,85.61,85.61
ORD50566,2025-11-04,C1070,South,Beauty,Lip Balm,Online,25.43,1,0.1,7.80,22.89,false,16.19,35.98,0.55,Globex,New,Paid Social,2024,Silver,,0,,16.19,6.70,6.70
ORD50576,2025-04-27,C1030,South,Beauty,Lip Balm,In-Store,42.02,2,0,0.00,84.04,false,16.19,35.98,0.55,Globex,Returning,Referral,2023,Bronze,,0,,32.38,51.66,51.66
ORD50625,2025-01-09,C1056,East,Apparel,Wool Sweater,In-Store,27.87,3,0.1,0.00,75.25,false,35.65,62.66,0.431,Acme,Returning,Organic,2023,Bronze,,0,,106.95,-31.70,-31.70
ORD50735,2025-03-05,C1149,West,Apparel,Wool Sweater,Mobile App,58.92,1,0.3,4.44,41.24,false,35.65,62.66,0.431,Acme,New,Paid Social,2023,Bronze,,0,,35.65,5.59,5.59
ORD50470,2025-04-08,C1156,West,Beauty,Hand Cream,Mobile App,27.49,2,0.15,6.77,46.73,false,17.77,39.49,0.55,Northwind,New,Paid Social,2024,Bronze,,0,,35.54,11.19,11.19
ORD50805,2025-01-29,C1060,Midwest,Apparel,Chino Pants,In-Store,43.26,2,0,0.00,86.52,false,45.05,79.17,0.431,Meridian,Returning,Referral,2024,Silver,,0,,90.10,-3.58,-3.58
ORD50413,2025-11-28,C1044,West,Footwear,Sandals,Online,98.77,2,0.15,8.69,167.91,false,103.25,123.51,0.164,Acme,Returning,Organic,2025,Bronze,,0,,206.50,-38.59,-38.59
ORD50871,2025-05-23,C1023,West,Footwear,Canvas Sneakers,In-Store,200.81,3,0,0.00,602.43,false,93.6,111.96,0.164,Northwind,VIP,Organic,2024,Gold,,0,,280.80,321.63,321.63
ORD50508,2025-12-10,C1139,Midwest,Accessories,Tote Bag,In-Store,15.17,1,0,0.00,15.17,false,25.12,50.23,0.5,Globex,New,Paid Social,2025,Bronze,,0,,25.12,-9.95,-9.95
ORD50678,2025-08-30,C1093,South,Beauty,Hand Cream,Online,31.79,4,0.1,7.82,114.44,false,17.77,39.49,0.55,Northwind,New,Paid Social,2025,Bronze,,0,,71.08,43.36,43.36
ORD50384,2025-07-12,C1130,East,Accessories,Wool Scarf,Online,88.85,1,0.1,6.24,79.97,false,29.0,57.99,0.5,Northwind,New,Paid Social,2025,Gold,,0,,29.00,50.97,50.97
ORD50241,2025-06-30,C1159,Midwest,Home,Throw Pillow,Mobile App,31.88,1,0.15,6.11,27.10,false,26.26,45.27,0.42,Acme,Returning,Organic,2025,Silver,,0,,26.26,0.84,0.84
ORD50859,2025-12-14,C1102,West,Footwear,Canvas Sneakers,In-Store,154.81,2,0.5,0.00,154.81,true,93.6,111.96,0.164,Northwind,New,Email,2023,Silver,Wrong size / poor fit,145.2,Y,187.20,-32.39,-177.59
ORD50482,2025-08-13,C1122,East,Accessories,Leather Belt,Online,30.19,2,0.05,8.32,57.36,false,26.41,52.82,0.5,Umbra,New,Referral,2024,Silver,,0,,52.82,4.54,4.54
ORD50704,2025-07-22,C1028,West,Apparel,Classic Tee,Mobile App,87.26,1,0.15,9.96,74.17,false,40.01,70.32,0.431,Acme,New,Paid Social,2025,Bronze,,0,,40.01,34.16,34.16
ORD50047,2025-11-07,C1020,South,Footwear,Sandals,Online,137.75,1,0,4.45,137.75,false,103.25,123.51,0.164,Acme,Returning,Email,2024,Bronze,,0,,103.25,34.50,34.50
ORD50289,2025-07-26,C1080,West,Footwear,Canvas Sneakers,In-Store,121.48,2,0,0.00,230.81,false,93.6,111.96,0.164,Northwind,Returning,Email,2024,Silver,,0,,187.20,43.61,43.61
ORD50791,2025-06-09,C1030,South,Accessories,Wool Scarf,Online,26.80,2,0.2,0.00,42.88,false,29.0,57.99,0.5,Northwind,Returning,Referral,2023,Bronze,,0,,58.00,-15.12,-15.12
ORD50022,2025-09-15,C1084,Midwest,Apparel,Classic Tee,In-Store,104.45,2,0.2,0.00,167.12,false,40.01,70.32,0.431,Acme,New,Referral,2024,Silver,,0,,80.02,87.10,87.10
ORD50860,2025-11-06,C1141,East,Accessories,Baseball Cap,Mobile App,53.55,2,0.2,7.31,85.68,true,26.45,52.9,0.5,Meridian,Returning,Referral,2024,Bronze,Wrong size / poor fit,81.27,Y,52.90,32.78,-48.49
ORD50684,2025-06-18,C1126,East,Apparel,Summer Dress,Mobile App,34.51,2,0.2,5.64,55.22,true,40.56,71.29,0.431,Globex,New,Paid Social,2024,Silver,Wrong size / poor fit,48.04,N,81.12,-25.90,-73.94
ORD50556,2025-06-18,C1082,East,Accessories,Wool Scarf,In-Store,53.81,1,0.3,0.00,37.67,false,29.0,57.99,0.5,Northwind,Returning,Paid Social,2023,Bronze,,0,,29.00,8.67,8.67
ORD50301,2025-07-04,C1080,West,Home,Throw Pillow,Online,79.39,3,0.15,3.92,202.44,false,26.26,45.27,0.42,Acme,Returning,Email,2024,Silver,,0,,78.78,123.66,123.66
ORD50159,2025-03-02,C1074,West,Footwear,Leather Boots,In-Store,74.42,2,0,0.00,126.51,true,94.79,113.39,0.164,Meridian,New,Paid Social,2023,Bronze,Wrong size / poor fit,118.63,N,189.58,-63.07,-181.70
ORD50796,2025-05-11,C1017,Midwest,Accessories,Leather Belt,In-Store,49.16,2,0,0.00,98.32,false,26.41,52.82,0.5,Umbra,New,Organic,2024,Bronze,,0,,52.82,45.50,45.50
ORD50541,2025-04-13,C1081,Midwest,Beauty,Bath Set,Online,35.94,2,0.15,6.90,61.10,false,19.67,43.71,0.55,Umbra,New,Email,2023,Gold,,0,,39.34,21.76,21.76
ORD50530,2025-05-04,C1166,Midwest,Beauty,Lip Balm,Online,48.50,2,0.2,4.40,77.60,false,16.19,35.98,0.55,Globex,Returning,Organic,2024,Silver,,0,,32.38,45.22,45.22
ORD50406,2025-10-09,C1000,Midwest,Apparel,Denim Jacket,Online,43.90,1,0.1,0.00,39.51,false,45.49,79.95,0.431,Meridian,Returning,Paid Social,2025,Gold,,0,,45.49,-5.98,-5.98
ORD50263,2025-05-01,C1016,South,Accessories,Leather Belt,Mobile App,70.05,1,0,0.00,63.05,false,26.41,52.82,0.5,Umbra,Returning,Referral,2025,Silver,,0,,26.41,36.64,36.64
ORD50435,2025-06-10,C1078,West,Home,Ceramic Mug,In-Store,55.71,2,0.3,0.00,77.99,false,27.46,47.34,0.42,Meridian,Returning,Organic,2025,Bronze,,0,,54.92,23.07,23.07
ORD50043,2025-02-26,C1062,West,Footwear,Loafers,In-Store,118.61,1,0.05,0.00,112.68,false,84.63,101.23,0.164,Meridian,Returning,Organic,2023,Gold,,0,,84.63,28.05,28.05
ORD50549,2025-01-14,C1165,South,Accessories,Leather Belt,Mobile App,42.31,1,0.1,11.91,38.08,false,26.41,52.82,0.5,Umbra,New,Paid Social,2023,Silver,,0,,26.41,11.67,11.67
ORD50147,2025-06-25,C1037,West,Beauty,Hand Cream,Online,23.24,2,0.05,5.55,44.16,false,17.77,39.49,0.55,Northwind,Returning,Organic,2024,Silver,,0,,35.54,8.62,8.62
ORD50096,2025-03-06,C1143,East,Beauty,Bath Set,Online,64.97,1,0.15,6.21,55.22,false,19.67,43.71,0.55,Umbra,Returning,Email,2023,Bronze,,0,,19.67,35.55,35.55
ORD50377,2025-05-13,C1091,West,Footwear,Sandals,In-Store,168.16,1,0.3,0.00,117.71,false,103.25,123.51,0.164,Acme,Returning,Paid Social,2023,Silver,,0,,103.25,14.46,14.46
ORD50872,2025-04-25,C1101,West,Apparel,Denim Jacket,Mobile App,28.50,2,0,6.77,51.30,false,45.49,79.95,0.431,Meridian,Returning,Email,2024,Bronze,,0,,90.98,-39.68,-39.68
ORD50570,2025-04-11,C1118,South,Footwear,Canvas Sneakers,In-Store,70.26,2,0,0.00,140.52,false,93.6,111.96,0.164,Northwind,Returning,Email,2023,Silver,,0,,187.20,-46.68,-46.68
ORD50771,2025-12-03,C1129,West,Footwear,Canvas Sneakers,In-Store,158.41,3,0.15,0.00,403.95,false,93.6,111.96,0.164,Northwind,Returning,Organic,2024,Bronze,,0,,280.80,123.15,123.15
ORD50245,2025-08-13,C1165,South,Apparel,Summer Dress,Online,63.31,1,0,5.18,63.31,false,40.56,71.29,0.431,Globex,New,Paid Social,2023,Silver,,0,,40.56,22.75,22.75
ORD50273,2025-10-31,C1044,West,Accessories,Tote Bag,Online,87.74,2,0,8.12,175.48,false,25.12,50.23,0.5,Globex,Returning,Organic,2025,Bronze,,0,,50.24,125.24,125.24
ORD50645,2025-12-01,C1131,East,Beauty,Lip Balm,In-Store,54.25,4,0,0.00,195.30,false,16.19,35.98,0.55,Globex,VIP,Referral,2023,Silver,,0,,64.76,130.54,130.54
ORD50297,2025-01-01,C1106,West,Apparel,Wool Sweater,In-Store,75.31,1,0,0.00,75.31,false,35.65,62.66,0.431,Acme,Returning,Referral,2023,Silver,,0,,35.65,39.66,39.66
ORD50744,2025-03-26,C1152,South,Accessories,Tote Bag,Online,45.23,1,0.3,7.49,31.66,false,25.12,50.23,0.5,Globex,New,Paid Social,2025,Silver,,0,,25.12,6.54,6.54
ORD50082,2025-08-29,C1094,South,Apparel,Denim Jacket,Online,89.42,3,0.05,9.87,254.85,false,45.49,79.95,0.431,Meridian,New,Paid Social,2025,Silver,,0,,136.47,118.38,118.38
ORD50221,2025-11-30,C1068,East,Footwear,Loafers,Online,85.91,1,0,11.92,85.91,false,84.63,101.23,0.164,Meridian,New,Email,2025,Bronze,,0,,84.63,1.28,1.28
ORD50349,2025-10-29,C1026,West,Apparel,Summer Dress,Online,25.08,1,0,6.32,25.08,false,40.56,71.29,0.431,Globex,Returning,Referral,2023,Bronze,,0,,40.56,-15.48,-15.48
ORD50656,2025-11-02,C1174,East,Apparel,Chino Pants,In-Store,67.08,1,0.1,0.00,60.37,false,45.05,79.17,0.431,Meridian,New,Organic,2024,Bronze,,0,,45.05,15.32,15.32
ORD50370,2025-04-17,C1142,East,Apparel,Denim Jacket,In-Store,107.60,2,0.2,0.00,172.16,false,45.49,79.95,0.431,Meridian,VIP,Email,2023,Silver,,0,,90.98,81.18,81.18
ORD50511,2025-04-19,C1062,West,Apparel,Denim Jacket,Mobile App,54.90,1,0,6.74,54.90,false,45.49,79.95,0.431,Meridian,Returning,Organic,2023,Gold,,0,,45.49,9.41,9.41
ORD50698,2025-02-01,C1013,Midwest,Home,Ceramic Mug,Online,12.98,1,0.05,9.40,12.33,false,27.46,47.34,0.42,Meridian,Returning,Email,2024,Bronze,,0,,27.46,-15.13,-15.13
ORD50894,2025-09-03,C1006,East,Apparel,Wool Sweater,In-Store,42.99,1,0,0.00,36.54,false,35.65,62.66,0.431,Acme,Returning,Organic,2023,Bronze,,0,,35.65,0.89,0.89
ORD50634,2025-06-24,C1036,West,Beauty,Bath Set,Mobile App,17.10,1,0.2,11.66,13.68,false,19.67,43.71,0.55,Umbra,New,Organic,2024,Silver,,0,,19.67,-5.99,-5.99
ORD50514,2025-10-28,C1155,South,Apparel,Classic Tee,Online,87.56,4,0.3,9.01,245.17,false,40.01,70.32,0.431,Acme,Returning,Email,2025,Silver,,0,,160.04,85.13,85.13
ORD50840,2025-02-12,C1032,West,Footwear,Leather Boots,Mobile App,120.33,1,0.15,5.74,102.28,false,94.79,113.39,0.164,Meridian,New,Paid Social,2024,Silver,,0,,94.79,7.49,7.49
ORD50074,2025-11-05,C1158,West,Beauty,Bath Set,In-Store,58.10,3,0,0.00,174.30,false,19.67,43.71,0.55,Umbra,Returning,Paid Social,2023,Silver,,0,,59.01,115.29,115.29
ORD50171,2025-01-12,C1151,West,Beauty,Lip Balm,Mobile App,21.12,4,0.15,5.34,71.81,false,16.19,35.98,0.55,Globex,VIP,Email,2024,Silver,,0,,64.76,7.05,7.05
ORD50308,2025-10-02,C1051,East,Home,Wall Art,Mobile App,77.00,1,0.15,5.37,65.45,false,28.69,49.47,0.42,Globex,New,Email,2024,Silver,,0,,28.69,36.76,36.76
ORD50461,2025-06-11,C1135,East,Footwear,Canvas Sneakers,Online,73.81,1,0.15,9.19,62.74,false,93.6,111.96,0.164,Northwind,New,Paid Social,2024,Bronze,,0,,93.60,-30.86,-30.86
ORD50535,2025-07-19,C1036,West,Apparel,Classic Tee,Online,28.70,1,0.4,5.33,17.22,false,40.01,70.32,0.431,Acme,New,Organic,2024,Silver,,0,,40.01,-22.79,-22.79
ORD50058,2025-03-02,C1111,West,Footwear,Sandals,Online,123.24,1,0.1,3.65,110.92,false,103.25,123.51,0.164,Acme,New,Paid Social,2023,Silver,,0,,103.25,7.67,7.67
ORD50523,2025-09-07,C1088,West,Footwear,Canvas Sneakers,Online,177.20,1,0,4.10,150.62,false,93.6,111.96,0.164,Northwind,New,Paid Social,2025,Silver,,0,,93.60,57.02,57.02
ORD50749,2025-05-21,C1099,Midwest,Home,Table Lamp,In-Store,27.67,5,0,0.00,138.35,false,26.19,45.15,0.42,Acme,VIP,Email,2023,Silver,,0,,130.95,7.40,7.40
ORD50427,2025-12-17,C1063,East,Home,Table Lamp,Mobile App,17.32,3,0.15,5.42,44.17,false,26.19,45.15,0.42,Acme,Returning,Email,2024,Bronze,,0,,78.57,-34.40,-34.40
ORD50426,2025-01-22,C1040,East,Home,Wall Art,In-Store,75.91,2,0.2,0.00,121.46,false,28.69,49.47,0.42,Globex,Returning,Organic,2024,Silver,,0,,57.38,64.08,64.08
ORD50810,2025-03-22,C1103,West,Footwear,Sandals,Online,83.47,5,0,0.00,417.35,true,103.25,123.51,0.164,Acme,VIP,Organic,2024,Gold,Wrong size / poor fit,384.59,Y,516.25,-98.90,-483.49
ORD50561,2025-02-20,C1077,West,Home,Throw Pillow,Mobile App,25.71,2,0,11.57,51.42,true,26.26,45.27,0.42,Acme,Returning,Email,2024,Bronze,Wrong size / poor fit,47.24,N,52.52,-1.10,-48.34
ORD50295,2025-03-24,C1076,Midwest,Accessories,Wool Scarf,Online,75.56,1,0,10.17,75.56,false,29.0,57.99,0.5,Northwind,New,Paid Social,2023,Silver,,0,,29.00,46.56,46.56
ORD50024,2025-01-30,C1055,Midwest,Beauty,Face Serum,Online,12.46,2,0.05,7.69,23.67,false,17.07,37.93,0.55,Northwind,Returning,Referral,2024,Bronze,,0,,34.14,-10.47,-10.47
ORD50408,2025-03-31,C1049,West,Accessories,Leather Belt,In-Store,65.13,2,0.2,0.00,104.21,false,26.41,52.82,0.5,Umbra,New,Paid Social,2024,Gold,,0,,52.82,51.39,51.39
ORD50837,2025-02-22,C1011,West,Footwear,Running Shoes,Online,248.92,5,0.15,5.34,1057.91,false,94.62,113.18,0.164,Meridian,VIP,Email,2023,Gold,,0,,473.10,584.81,584.81
ORD50756,2025-09-11,C1120,South,Home,Ceramic Mug,Online,13.53,2,0.05,6.99,25.71,false,27.46,47.34,0.42,Meridian,Returning,Email,2023,Bronze,,0,,54.92,-29.21,-29.21
ORD50444,2025-02-27,C1092,West,Accessories,Tote Bag,Online,43.98,3,0,8.13,131.94,false,25.12,50.23,0.5,Globex,Returning,Referral,2025,Bronze,,0,,75.36,56.58,56.58
ORD50518,2025-06-12,C1003,East,Accessories,Baseball Cap,Online,49.53,2,0.05,5.10,94.11,false,26.45,52.9,0.5,Meridian,Returning,Organic,2023,Bronze,,0,,52.90,41.21,41.21
ORD50456,2025-03-29,C1143,East,Apparel,Classic Tee,Online,83.16,1,0.3,8.30,58.21,true,40.01,70.32,0.431,Acme,Returning,Email,2023,Bronze,Wrong size / poor fit,54.53,Y,40.01,18.20,-36.33
ORD50038,2025-08-04,C1122,East,Footwear,Running Shoes,Mobile App,140.47,1,0,4.66,140.47,false,94.62,113.18,0.164,Meridian,New,Referral,2024,Silver,,0,,94.62,45.85,45.85
ORD50585,2025-03-05,C1056,East,Footwear,Canvas Sneakers,Online,179.84,1,0.2,11.83,143.87,true,93.6,111.96,0.164,Northwind,Returning,Organic,2023,Bronze,,0,,93.60,50.27,50.27
ORD50898,2025-02-11,C1114,Midwest,Beauty,Bath Set,Mobile App,26.45,2,0.2,5.99,42.32,false,19.67,43.71,0.55,Umbra,New,Email,2024,Silver,,0,,39.34,2.98,2.98
ORD50344,2025-04-13,C1054,Midwest,Footwear,Leather Boots,In-Store,131.90,3,0.1,0.00,356.13,false,94.79,113.39,0.164,Meridian,Returning,Referral,2025,Bronze,,0,,284.37,71.76,71.76
ORD50703,2025-12-24,C1102,West,Footwear,Sandals,Mobile App,154.23,2,0.3,8.34,215.92,true,103.25,123.51,0.164,Acme,New,Email,2023,Silver,Wrong size / poor fit,210.81,Y,206.50,9.42,-201.39
ORD50218,2025-09-05,C1134,East,Apparel,Denim Jacket,In-Store,114.01,3,0,0.00,290.73,false,45.49,79.95,0.431,Meridian,Returning,Organic,2025,Bronze,,0,,136.47,154.26,154.26
ORD50495,2025-10-13,C1147,East,Apparel,Wool Sweater,In-Store,113.80,2,0.2,0.00,182.08,false,35.65,62.66,0.431,Acme,Returning,Referral,2024,Silver,,0,,71.30,110.78,110.78
ORD50035,2025-01-18,C1001,Midwest,Home,Cotton Throw,Online,66.46,2,0.1,3.54,119.63,false,27.21,46.91,0.42,Acme,Returning,Email,2024,Bronze,,0,,54.42,65.21,65.21
ORD50054,2025-02-24,C1057,South,Home,Throw Pillow,Online,26.71,2,0,3.75,53.42,true,26.26,45.27,0.42,Acme,Returning,Referral,2025,Bronze,Wrong size / poor fit,46.45,N,52.52,0.90,-45.55
ORD50879,2025-12-31,C1030,South,Accessories,Sunglasses,Mobile App,55.66,3,0.2,10.00,133.58,false,26.16,52.33,0.5,Northwind,Returning,Referral,2023,Bronze,,0,,78.48,55.10,55.10
ORD50881,2025-03-18,C1017,Midwest,Apparel,Wool Sweater,In-Store,51.86,1,0.15,0.00,44.08,false,35.65,62.66,0.431,Acme,New,Organic,2024,Bronze,,0,,35.65,8.43,8.43
ORD50170,2025-12-13,C1004,South,Apparel,Summer Dress,In-Store,78.53,3,0,0.00,235.59,false,40.56,71.29,0.431,Globex,New,Email,2024,Bronze,,0,,121.68,113.91,113.91
ORD50353,2025-08-17,C1168,South,Footwear,Loafers,Online,64.33,1,0,4.72,64.33,false,84.63,101.23,0.164,Meridian,New,Paid Social,2025,Bronze,,0,,84.63,-20.30,-20.30
ORD50710,2025-06-07,C1009,West,Apparel,Summer Dress,Online,27.63,2,0.1,11.04,49.73,false,40.56,71.29,0.431,Globex,Returning,Email,2023,Gold,,0,,81.12,-31.39,-31.39
ORD50195,2025-10-23,C1118,South,Home,Throw Pillow,In-Store,76.81,3,0,0.00,230.43,false,26.26,45.27,0.42,Acme,Returning,Email,2023,Silver,,0,,78.78,151.65,151.65
ORD50101,2025-01-16,C1016,South,Footwear,Canvas Sneakers,In-Store,76.04,3,0.05,0.00,216.71,false,93.6,111.96,0.164,Northwind,Returning,Referral,2025,Silver,,0,,280.80,-64.09,-64.09
ORD50546,2025-04-08,C1127,South,Footwear,Loafers,Online,124.72,2,0.3,5.51,174.61,false,84.63,101.23,0.164,Meridian,New,Paid Social,2024,Silver,,0,,169.26,5.35,5.35
ORD50519,2025-05-21,C1136,East,Footwear,Sandals,Online,193.71,4,0,7.17,774.84,false,103.25,123.51,0.164,Acme,VIP,Referral,2024,Silver,,0,,413.00,361.84,361.84
ORD50430,2025-08-25,C1023,West,Apparel,Classic Tee,Online,71.46,3,0.1,11.45,192.94,false,40.01,70.32,0.431,Acme,VIP,Organic,2024,Gold,,0,,120.03,72.91,72.91
ORD50219,2025-09-08,C1178,East,Footwear,Canvas Sneakers,Online,171.27,2,0.1,11.39,308.29,true,93.6,111.96,0.164,Northwind,VIP,Referral,2024,Gold,Wrong size / poor fit,285.76,N,187.20,121.09,-164.67
ORD50686,2025-07-28,C1005,South,Home,Wall Art,Mobile App,80.84,4,0.15,8.92,274.86,true,28.69,49.47,0.42,Globex,VIP,Referral,2024,Silver,Wrong size / poor fit,259.19,Y,114.76,160.10,-99.09
ORD50812,2025-07-12,C1121,West,Home,Table Lamp,Online,50.57,1,0,3.72,50.57,false,26.19,45.15,0.42,Acme,Returning,Email,2023,Bronze,,0,,26.19,24.38,24.38
ORD50352,2025-03-05,C1127,South,Beauty,Hand Cream,Mobile App,12.21,2,0.05,7.81,23.20,true,17.77,39.49,0.55,Northwind,New,Paid Social,2024,Silver,Wrong size / poor fit,22.8,N,35.54,-12.34,-35.14
ORD50734,2025-06-05,C1006,East,Home,Throw Pillow,Mobile App,18.20,1,0,6.72,10.92,false,26.26,45.27,0.42,Acme,Returning,Organic,2023,Bronze,,0,,26.26,-15.34,-15.34
ORD50113,2025-07-30,C1166,Midwest,Beauty,Face Serum,Mobile App,37.43,2,0.05,0.00,71.12,false,17.07,37.93,0.55,Northwind,Returning,Organic,2024,Silver,,0,,34.14,36.98,36.98
ORD50700,2025-09-27,C1096,East,Beauty,Face Serum,In-Store,22.16,2,0.05,0.00,42.10,false,17.07,37.93,0.55,Northwind,New,Paid Social,2024,Bronze,,0,,34.14,7.96,7.96
ORD50913,2025-04-07,C1037,West,Beauty,Perfume,In-Store,64.83,2,0.2,0.00,103.73,true,15.84,35.21,0.55,Acme,Returning,Organic,2024,Silver,Changed mind,89.68,N,31.68,72.05,-17.63
ORD50804,2025-01-08,C1159,Midwest,Home,Wall Art,Online,76.60,2,0.15,5.93,130.22,false,28.69,49.47,0.42,Globex,Returning,Organic,2025,Silver,,0,,57.38,72.84,72.84
ORD50355,2025-09-13,C1101,West,Beauty,Face Serum,Mobile App,51.88,2,0.1,7.04,93.38,false,17.07,37.93,0.55,Northwind,Returning,Email,2024,Bronze,,0,,34.14,59.24,59.24
ORD50114,2025-06-30,C1084,Midwest,Footwear,Running Shoes,Mobile App,67.05,2,0.1,6.97,120.69,false,94.62,113.18,0.164,Meridian,New,Referral,2024,Silver,,0,,189.24,-68.55,-68.55
ORD50318,2025-12-22,C1078,West,Apparel,Summer Dress,In-Store,119.72,2,0,0.00,143.66,false,40.56,71.29,0.431,Globex,Returning,Organic,2025,Bronze,,0,,81.12,62.54,62.54
ORD50668,2025-12-25,C1173,East,Apparel,Chino Pants,Online,74.34,2,0.15,4.08,126.38,true,45.05,79.17,0.431,Meridian,VIP,Email,2023,Silver,Not as described,123.08,Y,90.10,36.28,-86.80
ORD50109,2025-05-05,C1038,Midwest,Accessories,Wool Scarf,Online,65.96,1,0,7.09,65.96,false,29.0,57.99,0.5,Northwind,New,Organic,2024,Bronze,,0,,29.00,36.96,36.96
ORD50336,2025-05-23,C1134,East,Beauty,Face Serum,Mobile App,45.34,2,0,0.00,90.68,false,17.07,37.93,0.55,Northwind,Returning,Organic,2025,Bronze,,0,,34.14,56.54,56.54
ORD50609,2025-08-17,C1049,West,Footwear,Running Shoes,In-Store,82.83,2,0.1,0.00,149.09,false,94.62,113.18,0.164,Meridian,New,Paid Social,2024,Gold,,0,,189.24,-40.15,-40.15
ORD50225,2025-05-08,C1017,Midwest,Footwear,Loafers,Online,45.94,1,0,7.11,45.94,false,84.63,101.23,0.164,Meridian,New,Organic,2024,Bronze,,0,,84.63,-38.69,-38.69
ORD50848,2025-11-28,C1145,South,Home,Ceramic Mug,Online,76.91,2,0.1,10.28,138.44,false,27.46,47.34,0.42,Meridian,New,Paid Social,2023,Bronze,,0,,54.92,83.52,83.52
ORD50659,2025-09-17,C1113,West,Footwear,Sandals,In-Store,127.18,3,0,0.00,381.54,false,103.25,123.51,0.164,Acme,Returning,Organic,2023,Bronze,,0,,309.75,71.79,71.79
ORD50655,2025-08-09,C1008,South,Home,Wall Art,In-Store,56.32,1,0,0.00,56.32,false,28.69,49.47,0.42,Globex,New,Email,2025,Bronze,,0,,28.69,27.63,27.63
ORD50393,2025-05-21,C1000,Midwest,Home,Cotton Throw,In-Store,50.56,3,0.2,0.00,121.34,false,27.21,46.91,0.42,Acme,Returning,Paid Social,2025,Gold,,0,,81.63,39.71,39.71
ORD50836,2025-01-15,C1022,East,Footwear,Leather Boots,Online,92.48,5,0,5.82,462.40,true,94.79,113.39,0.164,Meridian,VIP,Email,2023,Gold,Damaged in transit,419.13,N,473.95,-11.55,-430.68
ORD50148,2025-05-12,C1163,South,Footwear,Sandals,Online,78.19,1,0,5.51,78.19,false,103.25,123.51,0.164,Acme,New,Paid Social,2025,Bronze,,0,,103.25,-25.06,-25.06
ORD50129,2025-09-21,C1096,East,Beauty,Perfume,Online,31.85,2,0,5.11,63.70,false,15.84,35.21,0.55,Acme,New,Paid Social,2024,Bronze,,0,,31.68,32.02,32.02
